,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc
1052,Điện thoại Xiaomi Redmi Note 13 Chính hãng cũ (DGW - Đẹp 99%),Điện thoại Cũ,6.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13-chinh-hang-cu-dgw.html,Vàng,3800000.0,,Android 13,"Qualcomm SM6225 Snapdragon 685 (6 nm)
8 nhân (4x2.8 GHz & 4x1.8 GHz)
GPU: Adreno 610",8.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa
Vuông vức, thời trang
Kháng nước, bụi IP54
Mở khoá vân tay dưới màn hình
Mở khoá khuôn mặt",Xiaomi,True,6.67,120.0,1800.0,AMOLED,2,Li-Po,33.0,"[108.0, 8.0, 2.0]",[16.0]
1053,Điện thoại Xiaomi Redmi Note 13 Chính hãng cũ (DGW - Đẹp 99%),Điện thoại Cũ,6.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13-chinh-hang-cu-dgw.html,Đen,3450000.0,,Android 13,"Qualcomm SM6225 Snapdragon 685 (6 nm)
8 nhân (4x2.8 GHz & 4x1.8 GHz)
GPU: Adreno 610",6.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa
Vuông vức, thời trang
Kháng nước, bụi IP54
Mở khoá vân tay dưới màn hình
Mở khoá khuôn mặt",Xiaomi,True,6.67,120.0,1800.0,AMOLED,2,Li-Po,33.0,"[108.0, 8.0, 2.0]",[16.0]
1054,Điện thoại Xiaomi Redmi Note 13 Chính hãng cũ (DGW - Đẹp 99%),Điện thoại Cũ,6.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13-chinh-hang-cu-dgw.html,Đen,3800000.0,,Android 13,"Qualcomm SM6225 Snapdragon 685 (6 nm)
8 nhân (4x2.8 GHz & 4x1.8 GHz)
GPU: Adreno 610",8.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa
Vuông vức, thời trang
Kháng nước, bụi IP54
Mở khoá vân tay dưới màn hình
Mở khoá khuôn mặt",Xiaomi,True,6.67,120.0,1800.0,AMOLED,2,Li-Po,33.0,"[108.0, 8.0, 2.0]",[16.0]
1055,Điện thoại Realme C51 (Pin 5000mAh - Mini Capsule),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c51-pin-5000mah-dynamic-island.html,Xanh,3015000.0,,Android 13,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU: Mali-G57",4.0,64.0,5000.0,"Vuông vức
Khung và mặt lưng nhựa",Realme,False,6.7,90.0,560.0,LCD,2,Li-Po,33.0,"[50.0, 5.0]",[]
1056,Điện thoại Realme C51 (Pin 5000mAh - Mini Capsule),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c51-pin-5000mah-dynamic-island.html,Đen,3015000.0,,Android 13,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU: Mali-G57",4.0,64.0,5000.0,"Vuông vức
Khung và mặt lưng nhựa",Realme,False,6.7,90.0,560.0,LCD,2,Li-Po,33.0,"[50.0, 5.0]",[]
1057,Điện thoại Realme Narzo 50A Prime (Chính hãng),Realme,12.0,4.9,14,https://mobilecity.vn/dien-thoai/realme-narzo-50a-prime.html,Xanh dương,3150000.0,3350000.0,Android 11,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",4.0,64.0,5000.0,Thanh + Cảm ứng,Realme,False,6.58,,,LCD,2,Li-Po,18.0,"[50.0, 2.0, 0.3]",[8.0]
1058,Điện thoại Realme Narzo 50A Prime (Chính hãng),Realme,12.0,4.9,14,https://mobilecity.vn/dien-thoai/realme-narzo-50a-prime.html,Xanh dương,3150000.0,3350000.0,Android 11,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",4.0,128.0,5000.0,Thanh + Cảm ứng,Realme,False,6.58,,,LCD,2,Li-Po,18.0,"[50.0, 2.0, 0.3]",[8.0]
1059,Điện thoại Realme Narzo 50A Prime (Chính hãng),Realme,12.0,4.9,14,https://mobilecity.vn/dien-thoai/realme-narzo-50a-prime.html,Đen,3150000.0,3350000.0,Android 11,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",4.0,64.0,5000.0,Thanh + Cảm ứng,Realme,False,6.58,,,LCD,2,Li-Po,18.0,"[50.0, 2.0, 0.3]",[8.0]
1060,Điện thoại Realme Narzo 50A Prime (Chính hãng),Realme,12.0,4.9,14,https://mobilecity.vn/dien-thoai/realme-narzo-50a-prime.html,Đen,3150000.0,3350000.0,Android 11,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",4.0,128.0,5000.0,Thanh + Cảm ứng,Realme,False,6.58,,,LCD,2,Li-Po,18.0,"[50.0, 2.0, 0.3]",[8.0]
1061,Điện thoại Realme C65 5G (Dimensity 6300),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c65-5g-dimensity-6300.html,Xanh,3150000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,64.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1062,Điện thoại Realme C65 5G (Dimensity 6300),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c65-5g-dimensity-6300.html,Xanh,3450000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1063,Điện thoại Realme C65 5G (Dimensity 6300),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c65-5g-dimensity-6300.html,Xanh,3750000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1064,Điện thoại Realme C65 5G (Dimensity 6300),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c65-5g-dimensity-6300.html,Đen,3150000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,64.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1065,Điện thoại Realme C65 5G (Dimensity 6300),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c65-5g-dimensity-6300.html,Đen,3450000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1066,Điện thoại Realme C65 5G (Dimensity 6300),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c65-5g-dimensity-6300.html,Đen,3750000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1067,Điện thoại Realme C63 (Màn 90Hz - Sạc 45W),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c63-man-90hz-sac-45w.html,Xanh dương,3150000.0,,Android 14,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da tổng hợp
Kháng nước, bụi IP54",Realme,False,6.75,90.0,560.0,LCD,2,,45.0,[50.0],[8.0]
1068,Điện thoại Realme C63 (Màn 90Hz - Sạc 45W),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c63-man-90hz-sac-45w.html,Xanh dương,3650000.0,,Android 14,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da tổng hợp
Kháng nước, bụi IP54",Realme,False,6.75,90.0,560.0,LCD,2,,45.0,[50.0],[8.0]
1069,Điện thoại Realme C63 (Màn 90Hz - Sạc 45W),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c63-man-90hz-sac-45w.html,Xanh dương,4150000.0,,Android 14,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da tổng hợp
Kháng nước, bụi IP54",Realme,False,6.75,90.0,560.0,LCD,2,,45.0,[50.0],[8.0]
1070,Điện thoại Realme C63 (Màn 90Hz - Sạc 45W),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c63-man-90hz-sac-45w.html,Xanh lá,3150000.0,,Android 14,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da tổng hợp
Kháng nước, bụi IP54",Realme,False,6.75,90.0,560.0,LCD,2,,45.0,[50.0],[8.0]
1071,Điện thoại Realme C63 (Màn 90Hz - Sạc 45W),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c63-man-90hz-sac-45w.html,Xanh lá,3650000.0,,Android 14,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da tổng hợp
Kháng nước, bụi IP54",Realme,False,6.75,90.0,560.0,LCD,2,,45.0,[50.0],[8.0]
1072,Điện thoại Realme C63 (Màn 90Hz - Sạc 45W),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-c63-man-90hz-sac-45w.html,Xanh lá,4150000.0,,Android 14,"Unisoc Tiger T612 (12 nm)
8 nhân (2x1.8 GHz & 6x1.8 GHz)
GPU: Mali-G57",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da tổng hợp
Kháng nước, bụi IP54",Realme,False,6.75,90.0,560.0,LCD,2,,45.0,[50.0],[8.0]
1073,Điện thoại Tecno Spark 30 (Helio G91),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-30-helio-g91.html,Trắng,3150000.0,,Android 14,"MediaTek Helio G91 Ultra (12 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ kính
Kháng nước, bụi IP64",Tecno,False,6.78,90.0,800.0,LCD,2,,18.0,[64.0],[13.0]
1074,Điện thoại Tecno Spark 30 (Helio G91),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-30-helio-g91.html,Trắng,3150000.0,,Android 14,"MediaTek Helio G91 Ultra (12 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ kính
Kháng nước, bụi IP64",Tecno,False,6.78,90.0,800.0,LCD,2,,18.0,[64.0],[13.0]
1075,Điện thoại Tecno Spark 30 (Helio G91),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-30-helio-g91.html,Đen,3150000.0,,Android 14,"MediaTek Helio G91 Ultra (12 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ kính
Kháng nước, bụi IP64",Tecno,False,6.78,90.0,800.0,LCD,2,,18.0,[64.0],[13.0]
1076,Điện thoại Tecno Spark 30 (Helio G91),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-30-helio-g91.html,Đen,3150000.0,,Android 14,"MediaTek Helio G91 Ultra (12 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ kính
Kháng nước, bụi IP64",Tecno,False,6.78,90.0,800.0,LCD,2,,18.0,[64.0],[13.0]
1077,Điện thoại Tecno Spark 30 (Helio G91),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-30-helio-g91.html,Bumblebee,3150000.0,,Android 14,"MediaTek Helio G91 Ultra (12 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ kính
Kháng nước, bụi IP64",Tecno,False,6.78,90.0,800.0,LCD,2,,18.0,[64.0],[13.0]
1078,Điện thoại Tecno Spark 30 (Helio G91),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-30-helio-g91.html,Bumblebee,3150000.0,,Android 14,"MediaTek Helio G91 Ultra (12 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ kính
Kháng nước, bụi IP64",Tecno,False,6.78,90.0,800.0,LCD,2,,18.0,[64.0],[13.0]
1079,Điện thoại Xiaomi POCO M6 5G (màn hình 90Hz),POCO,12.0,5.0,2,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-5g-man-hinh-90hz.html,Xanh-Tím,3150000.0,,Android 13,"MediaTek Dimensity 6100+ (6 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 0.08]",[5.0]
1080,Điện thoại Xiaomi POCO M6 5G (màn hình 90Hz),POCO,12.0,5.0,2,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-5g-man-hinh-90hz.html,Xanh-Tím,3450000.0,,Android 13,"MediaTek Dimensity 6100+ (6 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 0.08]",[5.0]
1081,Điện thoại Xiaomi POCO M6 5G (màn hình 90Hz),POCO,12.0,5.0,2,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-5g-man-hinh-90hz.html,Xanh-Tím,4050000.0,,Android 13,"MediaTek Dimensity 6100+ (6 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 0.08]",[5.0]
1082,Điện thoại Xiaomi POCO M6 5G (màn hình 90Hz),POCO,12.0,5.0,2,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-5g-man-hinh-90hz.html,Đen,3150000.0,,Android 13,"MediaTek Dimensity 6100+ (6 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 0.08]",[5.0]
1083,Điện thoại Xiaomi POCO M6 5G (màn hình 90Hz),POCO,12.0,5.0,2,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-5g-man-hinh-90hz.html,Đen,3450000.0,,Android 13,"MediaTek Dimensity 6100+ (6 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 0.08]",[5.0]
1084,Điện thoại Xiaomi POCO M6 5G (màn hình 90Hz),POCO,12.0,5.0,2,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-5g-man-hinh-90hz.html,Đen,4050000.0,,Android 13,"MediaTek Dimensity 6100+ (6 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 0.08]",[5.0]
1085,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Xanh ngọc trai,3200000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",6.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1086,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Xanh ngọc trai,3400000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",8.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1087,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Trắng,3200000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",6.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1088,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Trắng,3400000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",8.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1089,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Đen,3200000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",6.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1090,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Đen,3400000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",8.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1091,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Đen Vân,3200000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",6.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1092,Điện thoại Xiaomi Redmi K40 Cũ (99% - Snapdragon 870),Điện thoại Cũ,1.0,5.0,34,https://mobilecity.vn/kho-may-cu/xiaomi-redmi-k40-cu.html,Đen Vân,3400000.0,6950000.0,Android 11,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
8 nhân (1x3.2 GHz & 3x2.42 GHz & 4x1.80 GHz)
GPU: Adreno 650",8.0,128.0,4520.0,"Khung nhựa, Mặt lưng kính",Xiaomi,True,6.67,120.0,1300.0,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 5.0]",[20.0]
1093,Điện thoại Realme Narzo N65 5G (Chip Dimensity 6300 - IP54),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-narzo-n65-5g-ip54.html,Xanh,3250000.0,3490000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1094,Điện thoại Realme Narzo N65 5G (Chip Dimensity 6300 - IP54),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-narzo-n65-5g-ip54.html,Xanh,3550000.0,3490000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1095,Điện thoại Realme Narzo N65 5G (Chip Dimensity 6300 - IP54),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-narzo-n65-5g-ip54.html,Vàng,3250000.0,3490000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1096,Điện thoại Realme Narzo N65 5G (Chip Dimensity 6300 - IP54),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-narzo-n65-5g-ip54.html,Vàng,3550000.0,3490000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa giả kính
Kháng nước, bụi IP54
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[50.0],[8.0]
1097,Điện thoại Xiaomi POCO M6 Pro 5G (Snapdragon 4 Gen 2),POCO,0.0,5.0,12,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-pro-5g-man-hinh-90hz.html,Xanh,3250000.0,,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",4.0,64.0,5000.0,"Vuông vức
Khung và mặt lưng nhựa",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
1098,Điện thoại Xiaomi POCO M6 Pro 5G (Snapdragon 4 Gen 2),POCO,0.0,5.0,12,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-pro-5g-man-hinh-90hz.html,Xanh,3250000.0,,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",6.0,128.0,5000.0,"Vuông vức
Khung và mặt lưng nhựa",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
1099,Điện thoại Xiaomi POCO M6 Pro 5G (Snapdragon 4 Gen 2),POCO,0.0,5.0,12,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-pro-5g-man-hinh-90hz.html,Đen,3250000.0,,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",4.0,64.0,5000.0,"Vuông vức
Khung và mặt lưng nhựa",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
1100,Điện thoại Xiaomi POCO M6 Pro 5G (Snapdragon 4 Gen 2),POCO,0.0,5.0,12,https://mobilecity.vn/dien-thoai/xiaomi-poco-m6-pro-5g-man-hinh-90hz.html,Đen,3250000.0,,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",6.0,128.0,5000.0,"Vuông vức
Khung và mặt lưng nhựa",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
